user_id,signup_date,location,signup_channel,age_group
"383ad5b1-b781-4c48-9ca7-25ad96aff2a1","2026-03-14T00:34:57.342Z","Jos","Android","18-24"
"df7db3cb-a72c-4efa-b9b4-1353d2d80d4a","2024-09-20T10:51:16.251Z","Kaduna","Android","45+"
"5be8bb58-7238-43f3-ac4a-0df3ac6e5d63","2025-10-27T10:41:39.170Z","Enugu","Web","45+"
"8c63215b-28c0-4327-aa82-4911f6c9fa97","2025-12-23T20:36:27.575Z","Ilorin","Android","45+"
"0fb20f1c-8acd-42c7-8056-e708a35a8dc7","2025-01-25T00:42:55.164Z","Lagos","Web","25-34"
"38674d8c-61fd-4ad9-b2ee-c75107624975","2025-12-26T13:42:49.993Z","Abuja","Android","45+"
"35bab303-6989-4860-8e8b-8cea197bdd69","2024-10-31T13:59:02.212Z","Abuja","iOS","25-34"
"18e32cdd-7b5d-447a-8279-1da7e41f6d9a","2024-12-30T11:41:44.852Z","Enugu","Web","18-24"
"7c78e858-993d-493e-8dbe-750ed7b6dfbd","2025-06-26T05:54:12.105Z","Lagos","iOS","25-34"
"34d84713-6eb7-43fd-b726-f6299f5c7f47","2025-04-21T12:26:22.702Z","Kaduna","Web","45+"
"2dc16ab1-ccc5-4f34-b7e0-79f449f8a4f2","2025-08-06T09:55:46.569Z","Enugu","Web","25-34"
"d374cf05-602f-4ad9-a340-b0354dae19ce","2026-03-05T08:46:22.800Z","Abuja","Android","18-24"
"ab354153-ad90-4cee-9568-4f175e298498","2024-09-07T00:45:43.976Z","Jos","Android","18-24"
"f8a2229f-455b-4b1d-9609-ded4a3db03cb","2024-08-21T20:12:22.995Z","Benin City","iOS","35-44"
"bed86d22-1c44-4f97-aaf8-0f9e851a4e8c","2026-05-18T07:32:32.175Z","Abuja","Web","35-44"
"40da9011-df7c-4746-80bf-461c7d0adb65","2026-02-18T05:49:50.379Z","Benin City","Web","45+"
"0b3e4bdd-0c5d-472e-a2de-28662e24032a","2025-08-10T19:08:18.140Z","Ilorin","iOS","25-34"
"d7d378b3-0481-4f87-8dd8-b2f22ecc3555","2025-05-30T00:35:05.107Z","Benin City","Android","35-44"
"a8dd3189-b550-4297-9d2e-ef7c2572eaa1","2026-02-04T09:39:36.537Z","Jos","Web","45+"
"614bed40-75c6-40dd-b79e-1f46865033ef","2025-04-26T14:06:39.467Z","Jos","iOS","35-44"
"02d6a68b-05b5-4d3e-86fd-1d8124ee0f17","2024-07-17T10:40:31.515Z","Enugu","iOS","45+"
"57eea972-7921-46d3-a79e-e03a2cf376d8","2025-07-21T12:56:19.234Z","Kano","Android","35-44"
"969c6557-ce54-4a7d-9853-6600996cea95","2025-04-18T16:47:24.282Z","Ibadan","Android","25-34"
"d7df385d-3a29-4b0a-900f-96dddb61eca6","2024-12-01T21:51:33.384Z","Ibadan","Android","35-44"
"0833dd57-7678-4eeb-af5e-d8a532ec4de2","2025-08-31T17:42:22.987Z","Kaduna","Web","25-34"
"be749fe3-4ed8-4fa6-8bb3-5b46e93ea8ef","2024-12-24T18:03:19.527Z","Lagos","iOS","35-44"
"8183b16b-77d0-4de7-8719-9f844c574d3d","2025-11-02T23:38:00.205Z","Kano","iOS","18-24"
"7da665d5-43aa-4d9e-8d22-8d9fe037f984","2024-08-06T07:30:33.469Z","Ilorin","Android","45+"
"4335d51e-f060-46a9-be59-6350451dc0e9","2025-07-29T06:51:39.727Z","Kaduna","iOS","35-44"
"289c8537-409e-44f3-ae45-42f413fe3916","2024-09-05T19:30:44.367Z","Kaduna","Android","25-34"
"d29d0c98-fc66-4d27-aee8-121cb29fe1fb","2026-04-06T01:54:25.138Z","Kano","Web","35-44"
"a4c780c9-e918-4a03-9071-347dd840acdb","2024-12-16T16:49:38.972Z","Ibadan","Android","25-34"
"cb96e699-0095-488c-a84e-1726e7ededb0","2025-08-03T02:12:16.246Z","Kano","iOS","25-34"
"90d4c515-e0a5-449f-9654-4583ebf396fa","2025-11-02T04:50:05.645Z","Lagos","iOS","25-34"
"b390cf4b-3790-463e-b13d-940238604121","2024-10-06T17:27:08.787Z","Ilorin","Android","25-34"
"09ca2e66-518f-4f82-8e51-4b19a4afcfa2","2025-09-27T11:57:50.751Z","Lagos","Android","45+"
"c0bbd530-cb49-44e9-b227-2d284a754b4f","2025-10-02T14:36:24.465Z","Kano","Web","18-24"
"eaa06d25-7dd3-4fb7-8edc-b08debed7cb5","2024-12-10T06:54:24.193Z","Enugu","Web","25-34"
"4a9ea4af-f89c-4786-a7de-047ce8f681a3","2025-04-29T20:39:30.790Z","Abuja","Web","18-24"
"39444c2c-739d-4012-abae-950e0fc69c77","2025-08-01T01:56:04.940Z","Kaduna","iOS","45+"
"233d26fb-73ae-4cc1-9870-e9e6643b2e66","2026-01-14T03:09:31.925Z","Lagos","Web","25-34"
"1644ac23-7017-4db2-9753-ac8bd8981e64","2025-12-07T05:31:09.205Z","Ibadan","Web","35-44"
"3d59cefb-3076-4c3d-82b2-2e0be574d111","2024-12-25T12:11:49.950Z","Jos","Web","45+"
"1779af85-bf00-4d4d-99be-e2a3d1617838","2026-01-02T14:52:05.977Z","Lagos","Android","18-24"
"5e30ee71-19fa-44f6-92c9-ea8047bda0d5","2025-01-19T06:16:12.184Z","Abuja","iOS","25-34"
"6e5908d6-6de1-455e-a80e-6c834ea048d2","2025-09-18T02:30:48.724Z","Enugu","Android","18-24"
"ddfbed0f-2eaf-4731-8139-601521ff0270","2025-08-14T07:19:04.127Z","Port Harcourt","Web","45+"
"8f06cb80-8713-4a5a-ad61-a05858209c53","2025-07-29T23:19:40.850Z","Jos","Web","25-34"
"a24cdb65-6763-469c-90e7-1e0e35818c30","2026-02-10T19:46:53.542Z","Ilorin","Web","35-44"
"e21e98c2-7fdb-4de9-8dca-d913ab6debb1","2025-02-21T01:30:51.492Z","Enugu","Web","18-24"
"84ee6c28-16ea-4fe2-bd81-39bfbadcd59b","2026-05-07T23:47:09.073Z","Ibadan","Web","25-34"
"ff296b1b-44aa-43fd-bc77-cc4d0f04e9c1","2025-02-04T23:09:29.547Z","Ibadan","Web","25-34"
"499f4a9e-fd2a-458f-ba67-ddcf6061ced3","2025-09-16T13:19:05.350Z","Kano","Android","18-24"
"2c4701dd-f879-4708-b19e-7054c5ee891f","2024-09-05T09:07:02.650Z","Abuja","Web","35-44"
"7e4a68e7-e5b3-4860-860d-534ce7689942","2026-02-22T21:28:16.650Z","Jos","iOS","35-44"
"11f3c631-23bd-46c4-aa57-4c0b7f7582e9","2025-05-26T17:35:21.452Z","Abuja","Android","45+"
"cb0fdd34-13f4-4671-9107-97482969dd55","2025-06-09T18:14:29.223Z","Ibadan","Android","45+"
"e7539d64-c376-4b79-b242-4b49e39fc371","2025-08-19T15:29:57.388Z","Benin City","Android","35-44"
"aee953ec-2c27-4d21-aa97-a5f44cfd5433","2025-03-22T17:31:51.033Z","Abuja","iOS","25-34"
"fd56e87f-051d-494d-87e5-35487d4bc7c3","2026-01-21T16:04:02.450Z","Jos","Android","25-34"
"939f7317-020a-422b-89ac-4b750b759536","2024-09-20T20:57:09.479Z","Ilorin","Android","35-44"
"7f61bd47-d104-4d39-a179-b2d5f3e73f2a","2026-01-03T03:44:09.521Z","Ibadan","iOS","45+"
"f49e527b-e84d-4575-a08b-753a562c65b2","2024-06-02T08:06:10.732Z","Jos","Web","45+"
"c374e18c-89cb-44e8-bf3b-6c87a112db1e","2025-04-23T10:01:13.101Z","Kano","iOS","18-24"
"62b1fa7f-ba1a-45b9-bdde-c5662ba13195","2024-05-29T14:37:56.203Z","Jos","Android","18-24"
"4ec93636-a158-4191-a623-19daa8e15735","2024-11-22T16:47:46.557Z","Port Harcourt","Android","25-34"
"31b5eda6-8332-412f-b849-efc13f3c8502","2025-04-03T10:53:43.204Z","Port Harcourt","Android","18-24"
"e95efcb0-fc37-43d9-8f2e-7b9793719eb3","2024-08-12T04:00:28.708Z","Ilorin","Android","45+"
"04a70d06-b113-4e5e-bb6f-0a7238ad7813","2026-04-19T23:23:49.835Z","Abuja","Web","18-24"
"25fad722-fc6c-409a-8083-e25bbe281925","2025-01-08T01:47:43.165Z","Abuja","Android","45+"
"bd0a5915-5ef4-499e-85e8-c1918e39067b","2025-01-07T07:42:00.277Z","Port Harcourt","Web","18-24"
"91558184-1a8f-4c10-ba85-c247da4df212","2026-05-24T09:26:40.711Z","Lagos","Web","25-34"
"67045d47-7db7-463e-9cfc-7a70aafe262b","2025-05-09T08:26:00.870Z","Jos","iOS","35-44"
"d5cdfc78-be26-499a-922a-8a411c3f80d0","2026-04-27T15:11:45.634Z","Kano","Web","25-34"
"7761da77-dc3e-4651-97e3-1e191a526ff3","2025-06-08T17:09:27.783Z","Lagos","Android","45+"
"3465e258-6c66-42f9-93ba-c78246ca6845","2026-01-06T23:32:43.241Z","Ilorin","Android","35-44"
"03f5a948-f7a0-4f7b-a443-f0d353760c98","2026-01-13T14:32:22.878Z","Lagos","Android","25-34"
"70174bce-73ab-4131-8097-1c999387d1fc","2024-12-23T03:36:03.286Z","Ilorin","Android","18-24"
"304c28a9-66b8-4a46-bdcb-e0ea6e3dbcdd","2025-03-20T01:58:57.716Z","Enugu","Android","35-44"
"4904824c-ca9e-4b91-b32d-79422662e01f","2024-05-26T05:43:29.351Z","Port Harcourt","Android","25-34"
"e8d33bcb-ea8f-4d39-81a2-e3c1d06909a1","2025-02-10T04:41:25.392Z","Port Harcourt","iOS","18-24"
"47f5451d-b6a7-4c06-a925-249ee680031d","2024-08-06T03:25:19.379Z","Enugu","iOS","45+"
"0eb637c5-76d0-4559-b8b4-5e07c6fac98f","2025-07-10T18:00:42.937Z","Kaduna","Web","25-34"
"f2e22099-e7c2-42bd-8779-aa8dd107ccc9","2025-04-25T21:45:50.382Z","Lagos","Web","25-34"
"34b4934e-2331-4a3f-a5dc-ba848d8ca581","2025-12-15T19:18:24.218Z","Port Harcourt","iOS","25-34"
"07ed9ead-685d-4b73-8371-715c8d3d3540","2025-09-12T05:11:31.594Z","Kano","Android","25-34"
"e2e1eaae-b84a-4b31-b0f0-cd1307904168","2024-07-03T08:25:51.054Z","Enugu","Web","45+"
"e3126477-cc2f-4698-bc9e-93e4ec492aab","2025-09-03T23:36:18.742Z","Lagos","Android","35-44"
"ad1a78da-2912-4554-a214-5c4a512ac551","2025-09-25T12:04:17.018Z","Port Harcourt","Android","45+"
"e4902260-d0a9-4226-8a5f-8afb8428eed6","2025-04-29T18:11:52.667Z","Ilorin","iOS","25-34"
"4c182b6f-591b-43e7-bb1a-3de2092bd0f3","2024-06-05T17:06:56.388Z","Port Harcourt","iOS","35-44"
"845ac617-71c8-4d85-997c-d9281fb13e83","2025-03-15T08:42:41.989Z","Benin City","Web","35-44"
"04aeff42-f0f6-4414-80ce-5a9718ab3c10","2024-08-24T00:46:54.446Z","Kano","iOS","25-34"
"abb6daa2-67a3-4fd5-b7f3-f6716603f873","2024-06-13T08:26:56.823Z","Ibadan","Web","35-44"
"4f0b6e39-9c09-4d03-a131-a64a29c8917c","2024-09-15T09:04:21.729Z","Enugu","Web","45+"
"0298d448-d42a-43bf-85ab-98f59d4377cc","2025-07-02T18:24:11.790Z","Ilorin","Web","25-34"
"b9b7e5c3-036c-4ba7-9c43-a8605276797d","2025-08-03T10:21:18.731Z","Port Harcourt","Android","35-44"
"f740bcdd-677d-47a0-b6c2-272ce15e9916","2024-07-02T23:26:28.787Z","Abuja","Android","25-34"
"c7000523-e3e7-482e-8e98-8e80b9f4681f","2024-07-05T20:22:09.556Z","Lagos","iOS","25-34"
"08248cc0-c72a-46af-8fc0-6d3b64b70367","2025-08-21T22:43:00.748Z","Kano","Android","25-34"
"6ab8a0c2-c552-4a15-87b0-9f0392ec0857","2026-01-03T00:17:48.353Z","Ilorin","iOS","25-34"
"f321ab6f-2065-4815-89a3-ffc380038df5","2024-09-28T18:12:44.814Z","Port Harcourt","iOS","25-34"
"317b2156-793d-4956-abc6-a91dd5730483","2024-11-03T14:27:36.179Z","Kano","Android","18-24"
"157e4640-2119-46df-b1bd-db536b3dabc9","2024-12-01T22:42:01.214Z","Jos","iOS","25-34"
"bf3f75b4-b57b-4d34-aaa0-7b87b83910da","2026-05-02T19:34:28.188Z","Kano","Android","35-44"
"b1fc59d6-0c90-4050-957a-593a5250b74c","2026-02-16T14:11:23.222Z","Kano","iOS","25-34"
"bfe39e8f-f3ca-4128-8cb6-57a5b0051953","2024-10-23T13:19:03.845Z","Enugu","Android","25-34"
"84858287-24f3-4bb8-ab02-f60e32cde178","2024-07-03T19:19:46.443Z","Lagos","Android","25-34"
"1c1d3ad4-2975-429f-871b-ba32cecb8c0a","2025-08-24T20:59:55.865Z","Ilorin","Web","45+"
"5a50d06d-8733-41f3-8ae4-f5fffb73da9d","2026-04-07T00:43:09.233Z","Kano","iOS","35-44"
"71a713d2-938a-4c90-b628-2fe611e4ef73","2024-11-28T09:15:05.030Z","Benin City","iOS","18-24"
"ffa2c3b1-9b49-403a-bd11-77eee817dd02","2026-02-19T21:16:20.349Z","Enugu","iOS","25-34"
"3326078c-fc01-4a0c-9c13-440621b970bd","2025-07-15T07:43:48.484Z","Ilorin","Android","35-44"
"3e231ee7-053b-4ed5-95e5-3026db1d4a6b","2026-04-13T11:34:29.035Z","Kaduna","Android","35-44"
"20811e23-b6f5-43b9-bc83-9cacc376229c","2025-06-09T15:17:41.489Z","Ibadan","Web","18-24"
"cf98a571-377a-4992-b43e-a0106e1e4df9","2025-05-28T09:37:39.509Z","Jos","Web","45+"
"3f19f920-f3af-45b3-a692-7f27e898a964","2024-10-18T11:56:56.943Z","Lagos","Android","25-34"
"0df6a3f5-54c1-4fcc-9231-d25e15cfccf2","2025-01-22T22:27:49.265Z","Kaduna","Android","45+"
"9e14ee55-4f97-495d-83e8-0e99a52c7ce7","2025-03-26T20:18:11.894Z","Port Harcourt","iOS","18-24"
"ffcaca84-b6a7-44a4-b80c-8643a5b5af19","2025-08-24T05:57:31.020Z","Abuja","Android","45+"
"3981d1a0-21eb-4f4f-8f97-aff14ffd29ce","2025-12-13T20:25:27.033Z","Port Harcourt","Web","25-34"
"2919baa4-9683-42e3-b0a0-ecbc56df5c03","2025-09-28T04:55:46.836Z","Benin City","iOS","25-34"
"9f64d60a-d54e-4f43-950c-102d5150a8af","2025-02-26T16:10:28.285Z","Jos","Web","45+"
"5738ad03-47ed-4a39-9843-d1205220ab46","2025-04-11T00:34:05.894Z","Lagos","Android","18-24"
"baf76a94-30d2-44d2-8376-e2275b00201e","2025-03-05T09:08:45.619Z","Benin City","Android","45+"
"539fa5da-8703-4e23-8a43-9be4f99bbec4","2025-08-13T21:42:06.042Z","Jos","Web","25-34"
"4bd66390-8536-40bf-99a6-35b336060b3c","2025-12-22T10:39:06.803Z","Lagos","iOS","25-34"
"719b9572-c0c5-4f38-bcf7-317994ec18cd","2025-05-17T03:41:17.022Z","Ilorin","Web","25-34"
"3550b47b-27eb-4f94-95c0-daa349472b4a","2025-03-15T08:00:04.930Z","Benin City","Android","18-24"
"075bd348-3750-4dca-9a38-f808a91c41d7","2026-04-18T20:24:00.212Z","Ilorin","iOS","35-44"
"c81927af-ca3a-4367-b2ac-9ae636118f4e","2025-12-28T03:26:32.327Z","Lagos","iOS","35-44"
"68cfc561-f877-4655-9709-7b60d6b4ef26","2026-03-04T01:28:44.194Z","Enugu","Web","45+"
"8fda82dc-31a1-4290-87df-79bf0636d678","2025-04-17T20:40:35.602Z","Port Harcourt","iOS","18-24"
"8ab54d38-cd2e-4d21-a6eb-91df0ee8b7b3","2024-09-09T23:15:01.533Z","Ilorin","iOS","18-24"
"a408ae13-1a0c-415a-b4b8-e9a1eccd61c0","2025-09-27T10:15:29.626Z","Jos","Android","45+"
"4a369bc1-da45-4c10-bd40-2670efd4960c","2026-01-27T17:33:36.055Z","Kano","iOS","25-34"
"9c32bf67-a212-44f6-97ed-df76011b5786","2025-11-05T19:24:25.396Z","Kano","Android","25-34"
"76250175-91f4-479e-bd71-8cb7dfb4b79e","2026-02-06T22:59:29.893Z","Lagos","iOS","45+"
"d7abca01-2c55-4199-b877-5c98e705ab37","2026-01-27T07:04:13.725Z","Ibadan","Web","35-44"
"55572481-1d4e-495c-9535-f7b925117da4","2024-11-30T12:50:36.477Z","Lagos","Android","18-24"
"560e776f-9dcf-4fab-b7df-6725db778a08","2025-08-18T02:47:13.050Z","Kano","iOS","35-44"
"af62b538-8978-4a24-bae8-7cad67db6dc6","2025-06-07T02:05:25.753Z","Lagos","Web","25-34"
"f33abd85-3dbc-4a40-9d14-330a85f82406","2024-06-07T11:01:29.469Z","Kaduna","iOS","18-24"
"dae156d1-af08-47be-a283-49f66d840830","2026-03-09T04:15:14.137Z","Port Harcourt","Web","35-44"
"5a9f0ef5-09b6-46ab-8de3-307d817c0dfb","2025-05-19T21:59:59.396Z","Kaduna","iOS","35-44"
"9e93ba41-c683-44e5-9ef5-bda6c4afe5ae","2024-08-21T14:25:12.885Z","Kaduna","Android","25-34"
"1b288faf-4ae6-454c-bac9-54f7bf4e1f3a","2026-01-20T08:22:57.510Z","Enugu","iOS","18-24"
"fcba4065-95ac-45a7-8f30-0a28ad7f22ce","2025-07-26T01:51:06.763Z","Kano","iOS","25-34"
"fad7c524-0577-4cdc-88a1-65e83bb393c4","2026-01-31T18:55:01.170Z","Lagos","Web","18-24"
"faafdbdc-3d9a-4ce0-921f-f14bd623ebe1","2024-06-22T06:02:08.632Z","Jos","iOS","45+"
"66611535-08e9-4a13-aa3c-4e3e66f4793c","2025-01-22T01:13:42.510Z","Benin City","Web","18-24"
"0b2211de-b518-42dc-8a4a-82e3b34bd67b","2025-08-06T19:16:27.711Z","Jos","iOS","45+"
"399c589e-1686-43fb-b47f-9a64d0eb4422","2024-06-07T07:31:27.506Z","Lagos","Web","35-44"
"6dbbbb3e-ac60-4e95-8871-9429c0de80bd","2025-03-31T02:48:16.385Z","Port Harcourt","iOS","45+"
"fb30b40a-8d96-49d1-b4ee-2ce9e9780917","2024-11-06T22:34:50.117Z","Kano","Android","18-24"
"ef3167b8-06d5-4e43-96f1-11eae252d192","2025-11-15T20:07:43.724Z","Abuja","iOS","25-34"
"72e9d882-a115-4571-977f-8b27dc273d19","2025-12-14T10:51:12.332Z","Lagos","iOS","35-44"
"3cb26c53-063e-48f9-a924-3be8e00de3ab","2025-05-05T14:53:45.263Z","Kaduna","iOS","25-34"
"569e5bff-9f62-4f08-ad4a-a2797388d22e","2026-05-15T09:55:00.766Z","Benin City","Web","35-44"
"91493b36-c753-4e11-8d77-5d0d8fc0de83","2025-06-24T16:36:00.219Z","Ilorin","Android","35-44"
"dc0bb4e0-7c25-4145-a45b-e706dd53c2c9","2026-02-20T10:35:28.760Z","Lagos","iOS","25-34"
"fd9cf96b-0a1e-4b61-8657-06f6c4263c75","2025-07-21T18:39:13.772Z","Lagos","iOS","45+"
"339cbd3a-3d2f-4b20-9212-f324a164d776","2024-06-16T19:34:21.938Z","Abuja","Web","35-44"
"f13a3080-e79a-40e1-a317-0749b5da44dc","2025-06-01T01:52:50.304Z","Abuja","iOS","25-34"
"3abfaea7-a381-4c56-ad75-3e92bb72603c","2026-01-13T15:10:04.008Z","Kano","iOS","25-34"
"b429f4eb-a3fb-46da-abb5-a228dee31540","2025-04-04T02:01:33.859Z","Lagos","Android","45+"
"e94b8cbb-c959-42fc-9374-388cd01745c2","2026-03-17T15:22:16.974Z","Kano","Android","35-44"
"5a787d78-8f48-4fa1-acfd-bca924ad24f8","2025-07-25T18:49:41.670Z","Abuja","Android","18-24"
"ffe21c89-72ea-48aa-b0cc-6a0ecc9c503b","2025-02-02T21:36:37.426Z","Ibadan","Android","25-34"
"ef3537ae-597a-4cf5-bfb5-faf9e969f8d0","2025-10-08T00:10:28.906Z","Port Harcourt","Web","25-34"
"e6e45c3f-0029-4f2d-9474-1c710103eb69","2024-08-19T23:06:22.287Z","Abuja","Web","25-34"
"0872641f-0f89-486b-a0ff-ba93a4127190","2025-10-12T12:43:02.919Z","Lagos","Android","45+"
"af100e5b-5c74-402b-bbe0-b80cd2926f92","2025-07-23T05:37:20.841Z","Kaduna","Android","25-34"
"214d1f0a-a0e3-4cbe-ac7d-8dd1f30c7508","2025-03-11T09:07:28.369Z","Abuja","Web","45+"
"e4d5923d-66fd-4fe3-af87-08ccafe5c570","2025-05-17T22:33:37.045Z","Lagos","Web","45+"
"8bb8542e-1f1c-4ab6-8d1f-bcac5358b442","2024-08-27T06:58:52.000Z","Jos","iOS","45+"
"d86455c4-2da9-4f16-b9fb-bf24230d22e7","2026-03-21T05:34:02.836Z","Kano","iOS","25-34"
"7acab18d-7c58-48d5-bde8-d2deb50cf698","2024-07-09T20:53:31.123Z","Abuja","iOS","25-34"
"db195072-501f-4d19-9c59-dfbb58b6eff7","2025-09-04T06:04:26.268Z","Ibadan","iOS","25-34"
"7a7740d9-f09f-4718-93d9-cb98d188a645","2025-10-16T19:55:03.777Z","Ilorin","Android","35-44"
"df63793c-baa9-49d9-850e-39fc6e595441","2025-09-06T20:58:16.824Z","Benin City","Web","18-24"
"671173e1-2717-42f8-9a8f-fb9552443eb0","2025-03-31T04:44:25.983Z","Benin City","Android","18-24"
"5e431456-b6ac-472a-b516-c5fc954c7005","2026-05-03T22:17:32.659Z","Enugu","Web","18-24"
"3f257ecf-a07d-48ca-bfa4-50b95c6adc05","2024-08-29T16:21:21.550Z","Port Harcourt","Web","45+"
"d73aca56-bdb7-4459-ad24-e106ab03e858","2026-02-14T23:57:50.776Z","Jos","Android","25-34"
"456984e9-989c-478b-a543-cb247f93255f","2024-09-03T01:44:34.271Z","Port Harcourt","iOS","25-34"
"769a0817-9711-40f1-9de8-166d4cf97830","2024-08-24T11:25:08.017Z","Port Harcourt","Web","35-44"
"26f26c6a-1849-4cad-9286-e6ea42b378dc","2025-08-08T07:40:09.561Z","Jos","Android","25-34"
"37641113-d9ca-4bfe-a465-a4035012a21b","2025-12-01T08:50:59.943Z","Benin City","Web","45+"
"9a5da104-07a1-47db-bed1-9ed1c2ccd6e7","2026-04-20T05:31:15.447Z","Ilorin","Android","45+"
"23679919-4772-4b31-b293-cc32ae0350e0","2024-08-29T18:44:52.651Z","Ilorin","Android","35-44"
"a4820253-edb8-4f0e-81a5-77b49bf2cb9d","2025-01-18T12:56:34.678Z","Kano","Android","35-44"
"81d98958-ab64-42f7-9680-311931d385f1","2025-01-13T22:25:19.064Z","Enugu","iOS","35-44"
"2c7e7377-c6fa-4e9a-b65b-f64531a042dc","2025-10-17T01:40:30.464Z","Benin City","iOS","35-44"
"60d1b448-74be-40c4-95a9-ef2fd90aba16","2024-06-28T14:39:02.471Z","Kano","Android","45+"
"fb66b9d9-70ea-4e74-a4e0-836576a34618","2026-01-13T16:39:16.663Z","Enugu","iOS","45+"
"d2c0816a-ce2c-4d3b-8f9b-85becff72ce7","2025-12-11T06:02:41.672Z","Ilorin","Web","18-24"
"4f992ebb-4a30-4295-9496-f5a1799c230a","2025-12-21T20:32:53.904Z","Port Harcourt","Android","45+"
"121cd80b-47a7-4473-bb91-de504782e14a","2024-07-28T03:04:20.155Z","Lagos","Android","18-24"
"a84ffa0a-52d7-4bd8-bf4e-247fa3af43db","2026-01-30T10:01:06.026Z","Lagos","iOS","45+"
"8380f9ed-307f-47d1-9f1c-2f129e254d36","2025-08-23T00:08:16.152Z","Kano","Android","18-24"
"5a228e11-5b5c-43d0-a814-2d6a80ed918c","2026-04-23T22:36:53.911Z","Jos","Web","45+"
"3fa8e812-8480-4daf-8875-ccf2b3d6b732","2026-02-05T04:53:06.900Z","Ibadan","iOS","25-34"
"bc135aeb-c568-400d-8346-c67e0ad37f6a","2024-06-25T09:33:11.068Z","Kano","Android","35-44"
"b38b0d24-c9a6-46cf-b0d5-a51a83227689","2025-03-04T01:35:46.765Z","Abuja","iOS","35-44"
"d5f5fb7c-b6a4-446e-9e8f-1b0c5d5f74ad","2025-07-13T02:03:39.979Z","Ibadan","Android","18-24"
"2abbaf80-6cb1-4ed0-8f88-6a9b3ebe2f1c","2025-06-24T17:43:49.046Z","Ilorin","Web","45+"
"f8cb0b3f-664e-4c49-9805-f6e959d2eeef","2024-12-18T09:40:27.899Z","Enugu","Android","25-34"
"73ad8d8f-0d93-4518-921a-3bc57ca9f65c","2024-10-09T10:11:53.811Z","Abuja","Android","18-24"
"e999e228-585e-44a3-9b7d-f47caf66470e","2025-12-21T12:22:11.359Z","Ilorin","Android","35-44"
"e0f3a4d4-8770-4144-944f-f0272e8ea90a","2026-03-08T05:11:52.282Z","Ibadan","Android","35-44"
"c661fddf-d52b-4587-b9e0-2ac135d5075e","2025-11-19T14:23:10.632Z","Abuja","iOS","18-24"
"70fdb545-c536-4ce1-90b5-557199e117a5","2026-02-25T21:25:59.573Z","Kano","Android","18-24"
"9c587f08-1b74-4086-a288-1a222a6d7ea0","2025-06-25T02:42:44.121Z","Port Harcourt","Web","18-24"
"27e629cc-9a26-4da2-81df-29d3ea70c22e","2025-06-07T09:44:40.492Z","Lagos","Android","25-34"
"8474c273-1eed-4fb1-bb10-ec13486b4b2b","2026-03-02T22:53:01.074Z","Benin City","iOS","18-24"
"eeacdf53-36de-405e-908d-36210b94bfd7","2025-09-10T05:11:21.451Z","Enugu","Web","18-24"
"295f7fa7-2d04-49d5-9bf4-911c9c654b7b","2024-07-12T02:32:50.600Z","Kaduna","Android","35-44"
"d3b89452-863a-47d4-92c5-961c1bca3646","2025-06-16T07:42:41.917Z","Benin City","Web","18-24"
"b159f78a-b3fc-42d8-a673-4b882b87d926","2026-02-25T02:03:37.386Z","Ilorin","iOS","35-44"
"c2d707bf-8774-4134-b4d7-00b2bb061cc0","2025-02-12T07:22:51.232Z","Enugu","Web","18-24"
"03062bfc-57b5-4e49-b6dc-9265864fc921","2025-11-16T22:44:41.935Z","Kaduna","Android","35-44"
"44591a92-76dd-42ee-8eb9-cd0e82a55b84","2026-05-14T23:29:37.159Z","Benin City","iOS","18-24"
"a91c001c-9f3d-4c46-ac4a-ca3c52280654","2025-12-30T02:27:01.579Z","Kano","iOS","25-34"
"90e9a31d-191b-4998-997e-697a77306742","2024-09-01T07:51:40.009Z","Port Harcourt","Web","45+"
"7b61280b-cdfd-4c01-b82c-a6d674763e98","2024-07-11T16:59:03.852Z","Abuja","Android","35-44"
"5c00634b-4965-4833-9ed1-4402f8c86200","2025-05-16T08:17:53.704Z","Lagos","iOS","18-24"
"957cfba4-8518-4615-b1d7-275a7eaa06be","2025-01-06T08:17:35.353Z","Kaduna","Android","25-34"
"fc31e410-f46c-4d00-a202-51d8b81a8166","2024-10-06T20:48:57.099Z","Port Harcourt","Web","35-44"
"041c8f40-61fc-44c1-ae16-7f24a70a35d8","2024-06-28T05:42:06.195Z","Kano","Web","35-44"
"38b8629c-209a-4c98-ba7d-6f40efff0e77","2024-08-22T05:17:20.456Z","Kaduna","iOS","18-24"
"1d2fa051-bcb4-4bf1-9c82-6548eb4465e4","2026-01-02T09:34:06.372Z","Kaduna","iOS","18-24"
"484837f1-8615-4fbd-b994-f1b2780e1099","2025-07-25T14:32:39.691Z","Kaduna","Android","45+"
"eb1a576c-7388-4333-bc8e-b26b826e4e8e","2025-09-09T16:28:48.851Z","Kano","Android","18-24"
"617538f5-551f-48cd-b762-687b0a6cfc8b","2024-10-08T19:13:08.542Z","Lagos","Android","18-24"
"9c337988-e2c6-4752-81b9-6f854c3b0d3a","2024-11-20T20:33:20.807Z","Kano","Web","35-44"
"38dfc0e3-16e1-41dc-887c-3114722aac2d","2025-10-02T06:56:49.944Z","Jos","Android","18-24"
"1653415a-9129-4da0-bbbf-967a816ca3ce","2024-11-07T22:42:53.988Z","Ibadan","Web","35-44"
"1684fe80-9130-467d-a710-6279853e4d58","2026-04-07T01:00:49.217Z","Lagos","Android","45+"
